Device/Package xc7z045fbg676 9/18/2012 10:02:27                                                                                              
                                                                                                    
Pin   Pin Name                 Memory Byte Group  Bank  VCCAUX Group  Super Logic Region  I/O Type  No-Connect
G19   PS_MIO19_501             NA                 501   NA            NA                  MIO       NA
G20   PS_MIO18_501             NA                 501   NA            NA                  MIO       NA
G17   PS_MIO17_501             NA                 501   NA            NA                  MIO       NA
G21   PS_MIO16_501             NA                 501   NA            NA                  MIO       NA
A22   PS_SRST_B_501            NA                 501   NA            NA                  MIO       NA
H18   PS_MIO_VREF_501          NA                 501   NA            NA                  MIO       NA
H22   PS_DDR_DRST_B_502        NA                 502   NA            NA                  DDR       NA
F25   PS_DDR_DQ1_502           NA                 502   NA            NA                  DDR       NA
J26   PS_DDR_DQ0_502           NA                 502   NA            NA                  DDR       NA
G26   PS_DDR_DQ3_502           NA                 502   NA            NA                  DDR       NA
J25   PS_DDR_DQ2_502           NA                 502   NA            NA                  DDR       NA
G24   PS_DDR_DM0_502           NA                 502   NA            NA                  DDR       NA
G25   PS_DDR_DQS_N0_502        NA                 502   NA            NA                  DDR       NA
H24   PS_DDR_DQS_P0_502        NA                 502   NA            NA                  DDR       NA
H23   PS_DDR_DQ5_502           NA                 502   NA            NA                  DDR       NA
H26   PS_DDR_DQ4_502           NA                 502   NA            NA                  DDR       NA
