Device/Package xc7k480tffg901 12/21/2011 11:18:28,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
P9,GND,NA,NA,NA,NA,NA,NA
P11,GND,NA,NA,NA,NA,NA,NA
P15,GND,NA,NA,NA,NA,NA,NA
P25,GND,NA,NA,NA,NA,NA,NA
R1,GND,NA,NA,NA,NA,NA,NA
R5,GND,NA,NA,NA,NA,NA,NA
R9,GND,NA,NA,NA,NA,NA,NA
R10,GND,NA,NA,NA,NA,NA,NA
R14,GND,NA,NA,NA,NA,NA,NA
R16,GND,NA,NA,NA,NA,NA,NA
R22,GND,NA,NA,NA,NA,NA,NA
T3,GND,NA,NA,NA,NA,NA,NA
T4,GND,NA,NA,NA,NA,NA,NA
T7,GND,NA,NA,NA,NA,NA,NA
T8,GND,NA,NA,NA,NA,NA,NA
T9,GND,NA,NA,NA,NA,NA,NA
T11,GND,NA,NA,NA,NA,NA,NA
T15,GND,NA,NA,NA,NA,NA,NA
T19,GND,NA,NA,NA,NA,NA,NA
T29,GND,NA,NA,NA,NA,NA,NA
U1,GND,NA,NA,NA,NA,NA,NA
U2,GND,NA,NA,NA,NA,NA,NA
U5,GND,NA,NA,NA,NA,NA,NA
U9,GND,NA,NA,NA,NA,NA,NA
U10,GND,NA,NA,NA,NA,NA,NA
U14,GND,NA,NA,NA,NA,NA,NA
U16,GND,NA,NA,NA,NA,NA,NA
U26,GND,NA,NA,NA,NA,NA,NA
V4,GND,NA,NA,NA,NA,NA,NA
V7,GND,NA,NA,NA,NA,NA,NA
V8,GND,NA,NA,NA,NA,NA,NA
V9,GND,NA,NA,NA,NA,NA,NA
V11,GND,NA,NA,NA,NA,NA,NA
V13,GND,NA,NA,NA,NA,NA,NA
V15,GND,NA,NA,NA,NA,NA,NA
V23,GND,NA,NA,NA,NA,NA,NA
W1,GND,NA,NA,NA,NA,NA,NA
W5,GND,NA,NA,NA,NA,NA,NA
W9,GND,NA,NA,NA,NA,NA,NA
W10,GND,NA,NA,NA,NA,NA,NA
W12,GND,NA,NA,NA,NA,NA,NA
W14,GND,NA,NA,NA,NA,NA,NA
W16,GND,NA,NA,NA,NA,NA,NA
W20,GND,NA,NA,NA,NA,NA,NA
W30,GND,NA,NA,NA,NA,NA,NA
Y3,GND,NA,NA,NA,NA,NA,NA
Y4,GND,NA,NA,NA,NA,NA,NA
Y8,GND,NA,NA,NA,NA,NA,NA
Y9,GND,NA,NA,NA,NA,NA,NA
Y11,GND,NA,NA,NA,NA,NA,NA
Y13,GND,NA,NA,NA,NA,NA,NA
Y15,GND,NA,NA,NA,NA,NA,NA
Y17,GND,NA,NA,NA,NA,NA,NA
Y27,GND,NA,NA,NA,NA,NA,NA
AA11,VCCINT,NA,NA,NA,NA,NA,NA
AA13,VCCINT,NA,NA,NA,NA,NA,NA
K12,VCCINT,NA,NA,NA,NA,NA,NA
K14,VCCINT,NA,NA,NA,NA,NA,NA
K16,VCCINT,NA,NA,NA,NA,NA,NA
L11,VCCINT,NA,NA,NA,NA,NA,NA
L13,VCCINT,NA,NA,NA,NA,NA,NA
L15,VCCINT,NA,NA,NA,NA,NA,NA
M10,VCCINT,NA,NA,NA,NA,NA,NA
M12,VCCINT,NA,NA,NA,NA,NA,NA
M14,VCCINT,NA,NA,NA,NA,NA,NA
N11,VCCINT,NA,NA,NA,NA,NA,NA
N13,VCCINT,NA,NA,NA,NA,NA,NA
N15,VCCINT,NA,NA,NA,NA,NA,NA
P10,VCCINT,NA,NA,NA,NA,NA,NA
P14,VCCINT,NA,NA,NA,NA,NA,NA
R11,VCCINT,NA,NA,NA,NA,NA,NA
T10,VCCINT,NA,NA,NA,NA,NA,NA
T14,VCCINT,NA,NA,NA,NA,NA,NA
U11,VCCINT,NA,NA,NA,NA,NA,NA
V10,VCCINT,NA,NA,NA,NA,NA,NA
V12,VCCINT,NA,NA,NA,NA,NA,NA
V14,VCCINT,NA,NA,NA,NA,NA,NA
W11,VCCINT,NA,NA,NA,NA,NA,NA
W13,VCCINT,NA,NA,NA,NA,NA,NA
Y10,VCCINT,NA,NA,NA,NA,NA,NA
Y12,VCCINT,NA,NA,NA,NA,NA,NA
Y14,VCCINT,NA,NA,NA,NA,NA,NA
M16,VCCAUX,NA,NA,NA,NA,NA,NA
P16,VCCAUX,NA,NA,NA,NA,NA,NA
T16,VCCAUX,NA,NA,NA,NA,NA,NA
V16,VCCAUX,NA,NA,NA,NA,NA,NA
Y16,VCCAUX,NA,NA,NA,NA,NA,NA
J10,VCCO_0,NA,0,NA,NA,NA,NA
K11,VCCO_0,NA,0,NA,NA,NA,NA
AA19,VCCO_11,NA,11,NA,NA,NA,NA
AB16,VCCO_11,NA,11,NA,NA,NA,NA
AE17,VCCO_11,NA,11,NA,NA,NA,NA
AF14,VCCO_11,NA,11,NA,NA,NA,NA
AH18,VCCO_11,NA,11,NA,NA,NA,NA
AJ15,VCCO_11,NA,11,NA,NA,NA,NA
AC23,VCCO_12,NA,12,NA,NA,NA,NA
AD20,VCCO_12,NA,12,NA,NA,NA,NA
AF24,VCCO_12,NA,12,NA,NA,NA,NA
AG21,VCCO_12,NA,12,NA,NA,NA,NA
AJ25,VCCO_12,NA,12,NA,NA,NA,NA
AK22,VCCO_12,NA,12,NA,NA,NA,NA
Y22,VCCO_12,NA,12,NA,NA,NA,NA
AA29,VCCO_13,NA,13,NA,NA,NA,NA
AB26,VCCO_13,NA,13,NA,NA,NA,NA
AD30,VCCO_13,NA,13,NA,NA,NA,NA
AE27,VCCO_13,NA,13,NA,NA,NA,NA
AH28,VCCO_13,NA,13,NA,NA,NA,NA
W25,VCCO_13,NA,13,NA,NA,NA,NA
R17,VCCO_14,NA,14,NA,NA,NA,NA
R27,VCCO_14,NA,14,NA,NA,NA,NA
T24,VCCO_14,NA,14,NA,NA,NA,NA
U21,VCCO_14,NA,14,NA,NA,NA,NA
V18,VCCO_14,NA,14,NA,NA,NA,NA
V28,VCCO_14,NA,14,NA,NA,NA,NA
L19,VCCO_15,NA,15,NA,NA,NA,NA
L29,VCCO_15,NA,15,NA,NA,NA,NA
M26,VCCO_15,NA,15,NA,NA,NA,NA
N23,VCCO_15,NA,15,NA,NA,NA,NA
P20,VCCO_15,NA,15,NA,NA,NA,NA
P30,VCCO_15,NA,15,NA,NA,NA,NA
A29,VCCO_16,NA,16,NA,NA,NA,NA
B26,VCCO_16,NA,16,NA,NA,NA,NA
D30,VCCO_16,NA,16,NA,NA,NA,NA
E27,VCCO_16,NA,16,NA,NA,NA,NA
F24,VCCO_16,NA,16,NA,NA,NA,NA
H28,VCCO_16,NA,16,NA,NA,NA,NA
J25,VCCO_16,NA,16,NA,NA,NA,NA
A19,VCCO_17,NA,17,NA,NA,NA,NA
C23,VCCO_17,NA,17,NA,NA,NA,NA
D20,VCCO_17,NA,17,NA,NA,NA,NA
G21,VCCO_17,NA,17,NA,NA,NA,NA
H18,VCCO_17,NA,17,NA,NA,NA,NA
K22,VCCO_17,NA,17,NA,NA,NA,NA
B16,VCCO_18,NA,18,NA,NA,NA,NA
E17,VCCO_18,NA,18,NA,NA,NA,NA
F14,VCCO_18,NA,18,NA,NA,NA,NA
J15,VCCO_18,NA,18,NA,NA,NA,NA
AA15,VCCBRAM,NA,NA,NA,NA,NA,NA
R15,VCCBRAM,NA,NA,NA,NA,NA,NA
U15,VCCBRAM,NA,NA,NA,NA,NA,NA
W15,VCCBRAM,NA,NA,NA,NA,NA,NA
,,,,,,,
Total Number of Pins Generated, 900,,,,,,,
