Device/Package xc7z045ffg900 9/18/2012 09:53:04                                                                                              
                                                                                                    
Pin   Pin Name                 Memory Byte Group  Bank  VCCAUX Group  Super Logic Region  I/O Type  No-Connect
AK2   MGTXTXP3_109             NA                 109   NA            NA                  GTX       NA
AE8   MGTXRXP3_109             NA                 109   NA            NA                  GTX       NA
AK1   MGTXTXN3_109             NA                 109   NA            NA                  GTX       NA
AE7   MGTXRXN3_109             NA                 109   NA            NA                  GTX       NA
AJ4   MGTXTXP2_109             NA                 109   NA            NA                  GTX       NA
AG8   MGTXRXP2_109             NA                 109   NA            NA                  GTX       NA
AJ3   MGTXTXN2_109             NA                 109   NA            NA                  GTX       NA
AD10  MGTREFCLK0P_109          NA                 109   NA            NA                  GTX       NA
AG7   MGTXRXN2_109             NA                 109   NA            NA                  GTX       NA
AD9   MGTREFCLK0N_109          NA                 109   NA            NA                  GTX       NA
AF9   MGTREFCLK1N_109          NA                 109   NA            NA                  GTX       NA
AF10  MGTREFCLK1P_109          NA                 109   NA            NA                  GTX       NA
AK6   MGTXTXP1_109             NA                 109   NA            NA                  GTX       NA
AJ8   MGTXRXP1_109             NA                 109   NA            NA                  GTX       NA
AK5   MGTXTXN1_109             NA                 109   NA            NA                  GTX       NA
AJ7   MGTXRXN1_109             NA                 109   NA            NA                  GTX       NA
AK10  MGTXTXP0_109             NA                 109   NA            NA                  GTX       NA
AH10  MGTXRXP0_109             NA                 109   NA            NA                  GTX       NA
AK9   MGTXTXN0_109             NA                 109   NA            NA                  GTX       NA
AH9   MGTXRXN0_109             NA                 109   NA            NA                  GTX       NA
AD2   MGTXTXP3_110             NA                 110   NA            NA                  GTX       NA
AD6   MGTXRXP3_110             NA                 110   NA            NA                  GTX       NA
AD1   MGTXTXN3_110             NA                 110   NA            NA                  GTX       NA
AD5   MGTXRXN3_110             NA                 110   NA            NA                  GTX       NA
AE4   MGTXTXP2_110             NA                 110   NA            NA                  GTX       NA
AF6   MGTXRXP2_110             NA                 110   NA            NA                  GTX       NA
AE3   MGTXTXN2_110             NA                 110   NA            NA                  GTX       NA
AA8   MGTREFCLK0P_110          NA                 110   NA            NA                  GTX       NA
AF5   MGTXRXN2_110             NA                 110   NA            NA                  GTX       NA
AA7   MGTREFCLK0N_110          NA                 110   NA            NA                  GTX       NA
AC7   MGTREFCLK1N_110          NA                 110   NA            NA                  GTX       NA
AC8   MGTREFCLK1P_110          NA                 110   NA            NA                  GTX       NA
AF2   MGTXTXP1_110             NA                 110   NA            NA                  GTX       NA
AG4   MGTXRXP1_110             NA                 110   NA            NA                  GTX       NA
AF1   MGTXTXN1_110             NA                 110   NA            NA                  GTX       NA
AG3   MGTXRXN1_110             NA                 110   NA            NA                  GTX       NA
AH2   MGTXTXP0_110             NA                 110   NA            NA                  GTX       NA
AH6   MGTXRXP0_110             NA                 110   NA            NA                  GTX       NA
AH1   MGTXTXN0_110             NA                 110   NA            NA                  GTX       NA
AH5   MGTXRXN0_110             NA                 110   NA            NA                  GTX       NA
V2    MGTXTXP3_111             NA                 111   NA            NA                  GTX       NA
AA4   MGTXRXP3_111             NA                 111   NA            NA                  GTX       NA
V1    MGTXTXN3_111             NA                 111   NA            NA                  GTX       NA
AA3   MGTXRXN3_111             NA                 111   NA            NA                  GTX       NA
W4    MGTXTXP2_111             NA                 111   NA            NA                  GTX       NA
Y6    MGTXRXP2_111             NA                 111   NA            NA                  GTX       NA
W3    MGTXTXN2_111             NA                 111   NA            NA                  GTX       NA
U8    MGTREFCLK0P_111          NA                 111   NA            NA                  GTX       NA
Y5    MGTXRXN2_111             NA                 111   NA            NA                  GTX       NA
U7    MGTREFCLK0N_111          NA                 111   NA            NA                  GTX       NA
W7    MGTREFCLK1N_111          NA                 111   NA            NA                  GTX       NA
W8    MGTREFCLK1P_111          NA                 111   NA            NA                  GTX       NA
Y2    MGTXTXP1_111             NA                 111   NA            NA                  GTX       NA
AB6   MGTXRXP1_111             NA                 111   NA            NA                  GTX       NA
Y1    MGTXTXN1_111             NA                 111   NA            NA                  GTX       NA
AB5   MGTXRXN1_111             NA                 111   NA            NA                  GTX       NA
AB2   MGTXTXP0_111             NA                 111   NA            NA                  GTX       NA
AC4   MGTXRXP0_111             NA                 111   NA            NA                  GTX       NA
AB1   MGTXTXN0_111             NA                 111   NA            NA                  GTX       NA
AC3   MGTXRXN0_111             NA                 111   NA            NA                  GTX       NA
N4    MGTXTXP3_112             NA                 112   NA            NA                  GTX       NA
P6    MGTXRXP3_112             NA                 112   NA            NA                  GTX       NA
N3    MGTXTXN3_112             NA                 112   NA            NA                  GTX       NA
P5    MGTXRXN3_112             NA                 112   NA            NA                  GTX       NA
P2    MGTXTXP2_112             NA                 112   NA            NA                  GTX       NA
T6    MGTXRXP2_112             NA                 112   NA            NA                  GTX       NA
P1    MGTXTXN2_112             NA                 112   NA            NA                  GTX       NA
N8    MGTREFCLK0P_112          NA                 112   NA            NA                  GTX       NA
T5    MGTXRXN2_112             NA                 112   NA            NA                  GTX       NA
AB10  MGTAVTTRCAL_112          NA                 112   NA            NA                  GTX       NA
N7    MGTREFCLK0N_112          NA                 112   NA            NA                  GTX       NA
AB9   MGTRREF_112              NA                 112   NA            NA                  GTX       NA
R7    MGTREFCLK1N_112          NA                 112   NA            NA                  GTX       NA
R8    MGTREFCLK1P_112          NA                 112   NA            NA                  GTX       NA
R4    MGTXTXP1_112             NA                 112   NA            NA                  GTX       NA
U4    MGTXRXP1_112             NA                 112   NA            NA                  GTX       NA
R3    MGTXTXN1_112             NA                 112   NA            NA                  GTX       NA
U3    MGTXRXN1_112             NA                 112   NA            NA                  GTX       NA
T2    MGTXTXP0_112             NA                 112   NA            NA                  GTX       NA
V6    MGTXRXP0_112             NA                 112   NA            NA                  GTX       NA
T1    MGTXTXN0_112             NA                 112   NA            NA                  GTX       NA
V5    MGTXRXN0_112             NA                 112   NA            NA                  GTX       NA
D21   PS_POR_B_500             NA                 500   NA            NA                  MIO       NA
A22   PS_CLK_500               NA                 500   NA            NA                  MIO       NA
F24   PS_MIO0_500              NA                 500   NA            NA                  MIO       NA
D23   PS_MIO1_500              NA                 500   NA            NA                  MIO       NA
F23   PS_MIO2_500              NA                 500   NA            NA                  MIO       NA
C23   PS_MIO3_500              NA                 500   NA            NA                  MIO       NA
E23   PS_MIO4_500              NA                 500   NA            NA                  MIO       NA
C24   PS_MIO5_500              NA                 500   NA            NA                  MIO       NA
D24   PS_MIO6_500              NA                 500   NA            NA                  MIO       NA
B24   PS_MIO7_500              NA                 500   NA            NA                  MIO       NA
C21   PS_MIO8_500              NA                 500   NA            NA                  MIO       NA
A24   PS_MIO9_500              NA                 500   NA            NA                  MIO       NA
E22   PS_MIO10_500             NA                 500   NA            NA                  MIO       NA
A23   PS_MIO11_500             NA                 500   NA            NA                  MIO       NA
E21   PS_MIO12_500             NA                 500   NA            NA                  MIO       NA
F22   PS_MIO13_500             NA                 500   NA            NA                  MIO       NA
B22   PS_MIO14_500             NA                 500   NA            NA                  MIO       NA
C22   PS_MIO15_500             NA                 500   NA            NA                  MIO       NA
C18   PS_MIO53_501             NA                 501   NA            NA                  MIO       NA
D19   PS_MIO52_501             NA                 501   NA            NA                  MIO       NA
F19   PS_MIO51_501             NA                 501   NA            NA                  MIO       NA
A19   PS_MIO50_501             NA                 501   NA            NA                  MIO       NA
D18   PS_MIO49_501             NA                 501   NA            NA                  MIO       NA
C19   PS_MIO48_501             NA                 501   NA            NA                  MIO       NA
A18   PS_MIO47_501             NA                 501   NA            NA                  MIO       NA
F20   PS_MIO46_501             NA                 501   NA            NA                  MIO       NA
H18   PS_MIO45_501             NA                 501   NA            NA                  MIO       NA
E20   PS_MIO44_501             NA                 501   NA            NA                  MIO       NA
E18   PS_MIO43_501             NA                 501   NA            NA                  MIO       NA
D20   PS_MIO42_501             NA                 501   NA            NA                  MIO       NA
J18   PS_MIO41_501             NA                 501   NA            NA                  MIO       NA
B20   PS_MIO40_501             NA                 501   NA            NA                  MIO       NA
F18   PS_MIO39_501             NA                 501   NA            NA                  MIO       NA
A20   PS_MIO38_501             NA                 501   NA            NA                  MIO       NA
B21   PS_MIO37_501             NA                 501   NA            NA                  MIO       NA
H17   PS_MIO36_501             NA                 501   NA            NA                  MIO       NA
G21   PS_MIO35_501             NA                 501   NA            NA                  MIO       NA
K18   PS_MIO34_501             NA                 501   NA            NA                  MIO       NA
G22   PS_MIO33_501             NA                 501   NA            NA                  MIO       NA
K17   PS_MIO32_501             NA                 501   NA            NA                  MIO       NA
H21   PS_MIO31_501             NA                 501   NA            NA                  MIO       NA
L18   PS_MIO30_501             NA                 501   NA            NA                  MIO       NA
H22   PS_MIO29_501             NA                 501   NA            NA                  MIO       NA
L17   PS_MIO28_501             NA                 501   NA            NA                  MIO       NA
G20   PS_MIO27_501             NA                 501   NA            NA                  MIO       NA
M17   PS_MIO26_501             NA                 501   NA            NA                  MIO       NA
G19   PS_MIO25_501             NA                 501   NA            NA                  MIO       NA
M19   PS_MIO24_501             NA                 501   NA            NA                  MIO       NA
J21   PS_MIO23_501             NA                 501   NA            NA                  MIO       NA
L20   PS_MIO22_501             NA                 501   NA            NA                  MIO       NA
J19   PS_MIO21_501             NA                 501   NA            NA                  MIO       NA
M20   PS_MIO20_501             NA                 501   NA            NA                  MIO       NA
J20   PS_MIO19_501             NA                 501   NA            NA                  MIO       NA
K20   PS_MIO18_501             NA                 501   NA            NA                  MIO       NA
K21   PS_MIO17_501             NA                 501   NA            NA                  MIO       NA
L19   PS_MIO16_501             NA                 501   NA            NA                  MIO       NA
B19   PS_SRST_B_501            NA                 501   NA            NA                  MIO       NA
H19   PS_MIO_VREF_501          NA                 501   NA            NA                  MIO       NA
F25   PS_DDR_DRST_B_502        NA                 502   NA            NA                  DDR       NA
E25   PS_DDR_DQ1_502           NA                 502   NA            NA                  DDR       NA
A25   PS_DDR_DQ0_502           NA                 502   NA            NA                  DDR       NA
D25   PS_DDR_DQ3_502           NA                 502   NA            NA                  DDR       NA
B27   PS_DDR_DQ2_502           NA                 502   NA            NA                  DDR       NA
C27   PS_DDR_DM0_502           NA                 502   NA            NA                  DDR       NA
B26   PS_DDR_DQS_N0_502        NA                 502   NA            NA                  DDR       NA
C26   PS_DDR_DQS_P0_502        NA                 502   NA            NA                  DDR       NA
E26   PS_DDR_DQ5_502           NA                 502   NA            NA                  DDR       NA
B25   PS_DDR_DQ4_502           NA                 502   NA            NA                  DDR       NA
E27   PS_DDR_DQ7_502           NA                 502   NA            NA                  DDR       NA
D26   PS_DDR_DQ6_502           NA                 502   NA            NA                  DDR       NA
A27   PS_DDR_DQ9_502           NA                 502   NA            NA                  DDR       NA
A29   PS_DDR_DQ8_502           NA                 502   NA            NA                  DDR       NA
A28   PS_DDR_DQ11_502          NA                 502   NA            NA                  DDR       NA
A30   PS_DDR_DQ10_502          NA                 502   NA            NA                  DDR       NA
B30   PS_DDR_DM1_502           NA                 502   NA            NA                  DDR       NA
B29   PS_DDR_DQS_N1_502        NA                 502   NA            NA                  DDR       NA
C29   PS_DDR_DQS_P1_502        NA                 502   NA            NA                  DDR       NA
D30   PS_DDR_DQ13_502          NA                 502   NA            NA                  DDR       NA
C28   PS_DDR_DQ12_502          NA                 502   NA            NA                  DDR       NA
D29   PS_DDR_DQ15_502          NA                 502   NA            NA                  DDR       NA
D28   PS_DDR_DQ14_502          NA                 502   NA            NA                  DDR       NA
H23   PS_DDR_A13_502           NA                 502   NA            NA                  DDR       NA
J24   PS_DDR_A14_502           NA                 502   NA            NA                  DDR       NA
H24   PS_DDR_A11_502           NA                 502   NA            NA                  DDR       NA
K23   PS_DDR_A12_502           NA                 502   NA            NA                  DDR       NA
J23   PS_DDR_A9_502            NA                 502   NA            NA                  DDR       NA
G26   PS_DDR_A10_502           NA                 502   NA            NA                  DDR       NA
K22   PS_DDR_A7_502            NA                 502   NA            NA                  DDR       NA
F27   PS_DDR_A8_502            NA                 502   NA            NA                  DDR       NA
G24   PS_DDR_A5_502            NA                 502   NA            NA                  DDR       NA
H26   PS_DDR_A6_502            NA                 502   NA            NA                  DDR       NA
G25   PS_DDR_A3_502            NA                 502   NA            NA                  DDR       NA
J26   PS_DDR_A4_502            NA                 502   NA            NA                  DDR       NA
M21   PS_DDR_VRP_502           NA                 502   NA            NA                  DDR       NA
N21   PS_DDR_VRN_502           NA                 502   NA            NA                  DDR       NA
K25   PS_DDR_CKP_502           NA                 502   NA            NA                  DDR       NA
J25   PS_DDR_CKN_502           NA                 502   NA            NA                  DDR       NA
L27   PS_DDR_A2_502            NA                 502   NA            NA                  DDR       NA
K26   PS_DDR_A1_502            NA                 502   NA            NA                  DDR       NA
L25   PS_DDR_A0_502            NA                 502   NA            NA                  DDR       NA
M25   PS_DDR_BA2_502           NA                 502   NA            NA                  DDR       NA
M26   PS_DDR_BA1_502           NA                 502   NA            NA                  DDR       NA
M27   PS_DDR_BA0_502           NA                 502   NA            NA                  DDR       NA
L23   PS_DDR_ODT_502           NA                 502   NA            NA                  DDR       NA
N22   PS_DDR_CS_B_502          NA                 502   NA            NA                  DDR       NA
M22   PS_DDR_CKE_502           NA                 502   NA            NA                  DDR       NA
N23   PS_DDR_WE_B_502          NA                 502   NA            NA                  DDR       NA
M24   PS_DDR_CAS_B_502         NA                 502   NA            NA                  DDR       NA
N24   PS_DDR_RAS_B_502         NA                 502   NA            NA                  DDR       NA
H27   PS_DDR_DQ16_502          NA                 502   NA            NA                  DDR       NA
G27   PS_DDR_DQ17_502          NA                 502   NA            NA                  DDR       NA
H28   PS_DDR_DQ18_502          NA                 502   NA            NA                  DDR       NA
E28   PS_DDR_DQ19_502          NA                 502   NA            NA                  DDR       NA
H29   PS_DDR_DM2_502           NA                 502   NA            NA                  DDR       NA
G29   PS_DDR_DQS_P2_502        NA                 502   NA            NA                  DDR       NA
F29   PS_DDR_DQS_N2_502        NA                 502   NA            NA                  DDR       NA
E30   PS_DDR_DQ20_502          NA                 502   NA            NA                  DDR       NA
F28   PS_DDR_DQ21_502          NA                 502   NA            NA                  DDR       NA
G30   PS_DDR_DQ22_502          NA                 502   NA            NA                  DDR       NA
F30   PS_DDR_DQ23_502          NA                 502   NA            NA                  DDR       NA
J29   PS_DDR_DQ24_502          NA                 502   NA            NA                  DDR       NA
K27   PS_DDR_DQ25_502          NA                 502   NA            NA                  DDR       NA
J30   PS_DDR_DQ26_502          NA                 502   NA            NA                  DDR       NA
J28   PS_DDR_DQ27_502          NA                 502   NA            NA                  DDR       NA
K28   PS_DDR_DM3_502           NA                 502   NA            NA                  DDR       NA
L28   PS_DDR_DQS_P3_502        NA                 502   NA            NA                  DDR       NA
L29   PS_DDR_DQS_N3_502        NA                 502   NA            NA                  DDR       NA
K30   PS_DDR_DQ28_502          NA                 502   NA            NA                  DDR       NA
M29   PS_DDR_DQ29_502          NA                 502   NA            NA                  DDR       NA
L30   PS_DDR_DQ30_502          NA                 502   NA            NA                  DDR       NA
M30   PS_DDR_DQ31_502          NA                 502   NA            NA                  DDR       NA
AA6   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AB8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AC10  MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AC6   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AD8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AE10  MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AE6   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AF8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AG10  MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AH8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AJ10  MGTAVCC                  NA                 NA    NA            NA                  NA        NA
N6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
P8    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
R6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
U6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
W6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
Y8    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AA2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AB4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AC2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AD4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AE2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AF4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AG2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AG6   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AH4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AJ2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AJ6   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AK4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AK8   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
N2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
P4    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
R2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
T4    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
U2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
V4    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
W2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
Y4    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
T7    MGTVCCAUX                NA                 NA    NA            NA                  NA        NA
V7    MGTVCCAUX                NA                 NA    NA            NA                  NA        NA
A1    GND                      NA                 NA    NA            NA                  NA        NA
A11   GND                      NA                 NA    NA            NA                  NA        NA
A21   GND                      NA                 NA    NA            NA                  NA        NA
AA1   GND                      NA                 NA    NA            NA                  NA        NA
AA10  GND                      NA                 NA    NA            NA                  NA        NA
AA11  GND                      NA                 NA    NA            NA                  NA        NA
AA21  GND                      NA                 NA    NA            NA                  NA        NA
AA5   GND                      NA                 NA    NA            NA                  NA        NA
AB11  GND                      NA                 NA    NA            NA                  NA        NA
AB18  GND                      NA                 NA    NA            NA                  NA        NA
AB28  GND                      NA                 NA    NA            NA                  NA        NA
AB3   GND                      NA                 NA    NA            NA                  NA        NA
AB7   GND                      NA                 NA    NA            NA                  NA        NA
AC1   GND                      NA                 NA    NA            NA                  NA        NA
AC11  GND                      NA                 NA    NA            NA                  NA        NA
AC15  GND                      NA                 NA    NA            NA                  NA        NA
AC25  GND                      NA                 NA    NA            NA                  NA        NA
AC5   GND                      NA                 NA    NA            NA                  NA        NA
AC9   GND                      NA                 NA    NA            NA                  NA        NA
AD11  GND                      NA                 NA    NA            NA                  NA        NA
AD12  GND                      NA                 NA    NA            NA                  NA        NA
AD22  GND                      NA                 NA    NA            NA                  NA        NA
AD3   GND                      NA                 NA    NA            NA                  NA        NA
AD7   GND                      NA                 NA    NA            NA                  NA        NA
AE1   GND                      NA                 NA    NA            NA                  NA        NA
AE11  GND                      NA                 NA    NA            NA                  NA        NA
AE19  GND                      NA                 NA    NA            NA                  NA        NA
AE29  GND                      NA                 NA    NA            NA                  NA        NA
AE5   GND                      NA                 NA    NA            NA                  NA        NA
AE9   GND                      NA                 NA    NA            NA                  NA        NA
AF11  GND                      NA                 NA    NA            NA                  NA        NA
AF16  GND                      NA                 NA    NA            NA                  NA        NA
AF26  GND                      NA                 NA    NA            NA                  NA        NA
AF3   GND                      NA                 NA    NA            NA                  NA        NA
AF7   GND                      NA                 NA    NA            NA                  NA        NA
AG1   GND                      NA                 NA    NA            NA                  NA        NA
AG11  GND                      NA                 NA    NA            NA                  NA        NA
AG13  GND                      NA                 NA    NA            NA                  NA        NA
AG23  GND                      NA                 NA    NA            NA                  NA        NA
AG5   GND                      NA                 NA    NA            NA                  NA        NA
AG9   GND                      NA                 NA    NA            NA                  NA        NA
AH11  GND                      NA                 NA    NA            NA                  NA        NA
AH20  GND                      NA                 NA    NA            NA                  NA        NA
AH3   GND                      NA                 NA    NA            NA                  NA        NA
AH30  GND                      NA                 NA    NA            NA                  NA        NA
AH7   GND                      NA                 NA    NA            NA                  NA        NA
AJ1   GND                      NA                 NA    NA            NA                  NA        NA
AJ11  GND                      NA                 NA    NA            NA                  NA        NA
AJ17  GND                      NA                 NA    NA            NA                  NA        NA
AJ27  GND                      NA                 NA    NA            NA                  NA        NA
AJ5   GND                      NA                 NA    NA            NA                  NA        NA
AJ9   GND                      NA                 NA    NA            NA                  NA        NA
AK11  GND                      NA                 NA    NA            NA                  NA        NA
AK14  GND                      NA                 NA    NA            NA                  NA        NA
AK24  GND                      NA                 NA    NA            NA                  NA        NA
AK3   GND                      NA                 NA    NA            NA                  NA        NA
AK7   GND                      NA                 NA    NA            NA                  NA        NA
B18   GND                      NA                 NA    NA            NA                  NA        NA
B28   GND                      NA                 NA    NA            NA                  NA        NA
B8    GND                      NA                 NA    NA            NA                  NA        NA
C15   GND                      NA                 NA    NA            NA                  NA        NA
C25   GND                      NA                 NA    NA            NA                  NA        NA
C5    GND                      NA                 NA    NA            NA                  NA        NA
D12   GND                      NA                 NA    NA            NA                  NA        NA
D2    GND                      NA                 NA    NA            NA                  NA        NA
D22   GND                      NA                 NA    NA            NA                  NA        NA
E19   GND                      NA                 NA    NA            NA                  NA        NA
E29   GND                      NA                 NA    NA            NA                  NA        NA
E9    GND                      NA                 NA    NA            NA                  NA        NA
F16   GND                      NA                 NA    NA            NA                  NA        NA
F26   GND                      NA                 NA    NA            NA                  NA        NA
F6    GND                      NA                 NA    NA            NA                  NA        NA
G13   GND                      NA                 NA    NA            NA                  NA        NA
G23   GND                      NA                 NA    NA            NA                  NA        NA
G3    GND                      NA                 NA    NA            NA                  NA        NA
H10   GND                      NA                 NA    NA            NA                  NA        NA
H20   GND                      NA                 NA    NA            NA                  NA        NA
H30   GND                      NA                 NA    NA            NA                  NA        NA
J17   GND                      NA                 NA    NA            NA                  NA        NA
J27   GND                      NA                 NA    NA            NA                  NA        NA
J7    GND                      NA                 NA    NA            NA                  NA        NA
K14   GND                      NA                 NA    NA            NA                  NA        NA
K24   GND                      NA                 NA    NA            NA                  NA        NA
K4    GND                      NA                 NA    NA            NA                  NA        NA
L11   GND                      NA                 NA    NA            NA                  NA        NA
L21   GND                      NA                 NA    NA            NA                  NA        NA
M1    GND                      NA                 NA    NA            NA                  NA        NA
M14   GND                      NA                 NA    NA            NA                  NA        NA
M18   GND                      NA                 NA    NA            NA                  NA        NA
M2    GND                      NA                 NA    NA            NA                  NA        NA
M28   GND                      NA                 NA    NA            NA                  NA        NA
M3    GND                      NA                 NA    NA            NA                  NA        NA
M4    GND                      NA                 NA    NA            NA                  NA        NA
M5    GND                      NA                 NA    NA            NA                  NA        NA
M6    GND                      NA                 NA    NA            NA                  NA        NA
M7    GND                      NA                 NA    NA            NA                  NA        NA
M8    GND                      NA                 NA    NA            NA                  NA        NA
M9    GND                      NA                 NA    NA            NA                  NA        NA
N1    GND                      NA                 NA    NA            NA                  NA        NA
N11   GND                      NA                 NA    NA            NA                  NA        NA
N13   GND                      NA                 NA    NA            NA                  NA        NA
N15   GND                      NA                 NA    NA            NA                  NA        NA
N17   GND                      NA                 NA    NA            NA                  NA        NA
N19   GND                      NA                 NA    NA            NA                  NA        NA
N25   GND                      NA                 NA    NA            NA                  NA        NA
N5    GND                      NA                 NA    NA            NA                  NA        NA
N9    GND                      NA                 NA    NA            NA                  NA        NA
P12   GND                      NA                 NA    NA            NA                  NA        NA
P16   GND                      NA                 NA    NA            NA                  NA        NA
P18   GND                      NA                 NA    NA            NA                  NA        NA
P20   GND                      NA                 NA    NA            NA                  NA        NA
P22   GND                      NA                 NA    NA            NA                  NA        NA
P3    GND                      NA                 NA    NA            NA                  NA        NA
P7    GND                      NA                 NA    NA            NA                  NA        NA
R1    GND                      NA                 NA    NA            NA                  NA        NA
R11   GND                      NA                 NA    NA            NA                  NA        NA
R13   GND                      NA                 NA    NA            NA                  NA        NA
R17   GND                      NA                 NA    NA            NA                  NA        NA
R19   GND                      NA                 NA    NA            NA                  NA        NA
R29   GND                      NA                 NA    NA            NA                  NA        NA
R5    GND                      NA                 NA    NA            NA                  NA        NA
T10   GND                      NA                 NA    NA            NA                  NA        NA
T12   GND                      NA                 NA    NA            NA                  NA        NA
T16   GND                      NA                 NA    NA            NA                  NA        NA
T18   GND                      NA                 NA    NA            NA                  NA        NA
T20   GND                      NA                 NA    NA            NA                  NA        NA
T26   GND                      NA                 NA    NA            NA                  NA        NA
T3    GND                      NA                 NA    NA            NA                  NA        NA
T8    GND                      NA                 NA    NA            NA                  NA        NA
U1    GND                      NA                 NA    NA            NA                  NA        NA
U11   GND                      NA                 NA    NA            NA                  NA        NA
U13   GND                      NA                 NA    NA            NA                  NA        NA
U17   GND                      NA                 NA    NA            NA                  NA        NA
U19   GND                      NA                 NA    NA            NA                  NA        NA
U23   GND                      NA                 NA    NA            NA                  NA        NA
U5    GND                      NA                 NA    NA            NA                  NA        NA
V12   GND                      NA                 NA    NA            NA                  NA        NA
V14   GND                      NA                 NA    NA            NA                  NA        NA
V16   GND                      NA                 NA    NA            NA                  NA        NA
V18   GND                      NA                 NA    NA            NA                  NA        NA
V20   GND                      NA                 NA    NA            NA                  NA        NA
V3    GND                      NA                 NA    NA            NA                  NA        NA
V30   GND                      NA                 NA    NA            NA                  NA        NA
V8    GND                      NA                 NA    NA            NA                  NA        NA
W1    GND                      NA                 NA    NA            NA                  NA        NA
W11   GND                      NA                 NA    NA            NA                  NA        NA
W13   GND                      NA                 NA    NA            NA                  NA        NA
W15   GND                      NA                 NA    NA            NA                  NA        NA
W17   GND                      NA                 NA    NA            NA                  NA        NA
W19   GND                      NA                 NA    NA            NA                  NA        NA
W27   GND                      NA                 NA    NA            NA                  NA        NA
W5    GND                      NA                 NA    NA            NA                  NA        NA
Y14   GND                      NA                 NA    NA            NA                  NA        NA
Y16   GND                      NA                 NA    NA            NA                  NA        NA
Y18   GND                      NA                 NA    NA            NA                  NA        NA
Y24   GND                      NA                 NA    NA            NA                  NA        NA
Y3    GND                      NA                 NA    NA            NA                  NA        NA
Y7    GND                      NA                 NA    NA            NA                  NA        NA
M13   VCCINT                   NA                 NA    NA            NA                  NA        NA
M15   VCCINT                   NA                 NA    NA            NA                  NA        NA
N12   VCCINT                   NA                 NA    NA            NA                  NA        NA
N14   VCCINT                   NA                 NA    NA            NA                  NA        NA
P13   VCCINT                   NA                 NA    NA            NA                  NA        NA
R12   VCCINT                   NA                 NA    NA            NA                  NA        NA
R16   VCCINT                   NA                 NA    NA            NA                  NA        NA
T13   VCCINT                   NA                 NA    NA            NA                  NA        NA
U12   VCCINT                   NA                 NA    NA            NA                  NA        NA
U16   VCCINT                   NA                 NA    NA            NA                  NA        NA
V13   VCCINT                   NA                 NA    NA            NA                  NA        NA
V15   VCCINT                   NA                 NA    NA            NA                  NA        NA
W12   VCCINT                   NA                 NA    NA            NA                  NA        NA
W14   VCCINT                   NA                 NA    NA            NA                  NA        NA
W16   VCCINT                   NA                 NA    NA            NA                  NA        NA
Y17   VCCINT                   NA                 NA    NA            NA                  NA        NA
M11   VCCAUX                   NA                 NA    NA            NA                  NA        NA
N10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
R10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
U10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
W10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
Y11   VCCAUX                   NA                 NA    NA            NA                  NA        NA
P11   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
T11   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
V11   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
